feature,importance
component_62__curvature__max__std,0.0
component_62__curvature__max__min,0.0
component_62__curvature__max__max,0.0
component_62__curvature__max__count,0.0
component_63__radius__mean__mean,0.0
component_63__radius__mean__std,0.0
component_63__radius__mean__min,0.0
component_63__radius__mean__max,0.0
component_63__radius__median__max,0.0
component_63__radius__sd__mean,0.0
component_63__radius__sd__std,0.0
component_63__radius__sd__min,0.0
component_63__radius__sd__max,0.0
component_63__radius__sd__count,0.0
component_63__radius__median__mean,0.0
component_63__radius__median__std,0.0
component_63__radius__median__min,0.0
component_63__radius__mean__count,0.0
component_65__radius__mean__max,0.0
component_65__radius__mean__count,0.0
component_65__radius__sd__mean,0.0
component_65__radius__sd__std,0.0
component_65__radius__sd__min,0.0
component_65__radius__sd__max,0.0
component_65__radius__sd__count,0.0
component_64__radius__mean__mean,0.0
component_65__radius__median__std,0.0
component_65__radius__median__min,0.0
component_65__radius__median__max,0.0
component_65__radius__median__count,0.0
component_65__radius__min__mean,0.0
component_65__radius__min__std,0.0
component_65__radius__min__min,0.0
component_65__radius__min__max,0.0
component_65__radius__median__mean,0.0
component_64__curvature__q1__std,0.0
component_64__curvature__q1__min,0.0
component_64__curvature__q1__max,0.0
component_64__curvature__q1__count,0.0
component_64__curvature__q3__mean,0.0
component_64__curvature__q3__std,0.0
component_64__curvature__q3__min,0.0
component_65__radius__mean__min,0.0
component_64__curvature__q3__count,0.0
component_64__curvature__max__mean,0.0
component_64__curvature__max__std,0.0
component_64__curvature__max__min,0.0
component_64__curvature__max__max,0.0
component_64__curvature__max__count,0.0
component_65__radius__mean__mean,0.0
component_65__radius__mean__std,0.0
component_64__curvature__q3__max,0.0
component_65__length__max,0.0
component_65__length__count,0.0
component_65__tortuosity__mean,0.0
component_65__tortuosity__std,0.0
component_65__tortuosity__min,0.0
component_65__tortuosity__max,0.0
component_65__tortuosity__count,0.0
component_65__radius__q1__mean,0.0
component_65__volume__std,0.0
component_65__volume__min,0.0
component_65__volume__max,0.0
component_65__volume__count,0.0
component_65__curvature__mean__mean,0.0
component_65__curvature__mean__std,0.0
component_65__curvature__mean__min,0.0
component_65__curvature__mean__max,0.0
component_65__volume__mean,0.0
component_65__radius__q1__std,0.0
component_65__radius__q1__min,0.0
component_65__radius__q1__max,0.0
component_65__radius__q1__count,0.0
component_65__radius__q3__mean,0.0
component_65__radius__q3__std,0.0
component_65__radius__q3__min,0.0
component_65__length__min,0.0
component_65__radius__q3__count,0.0
component_65__radius__max__mean,0.0
component_65__radius__max__std,0.0
component_65__radius__max__min,0.0
component_65__radius__max__max,0.0
component_65__radius__max__count,0.0
component_65__length__mean,0.0
component_65__length__std,0.0
component_65__radius__q3__max,0.0
component_64__radius__min__count,0.0
component_64__radius__q1__mean,0.0
component_64__radius__q1__std,0.0
component_64__radius__q1__min,0.0
component_64__radius__q1__max,0.0
component_64__radius__q1__count,0.0
component_64__radius__q3__mean,0.0
component_64__curvature__q1__mean,0.0
component_64__radius__q3__min,0.0
component_64__radius__q3__max,0.0
component_64__radius__q3__count,0.0
component_64__radius__max__mean,0.0
component_64__radius__max__std,0.0
component_64__radius__max__min,0.0
component_64__radius__max__max,0.0
component_64__radius__max__count,0.0
component_64__radius__q3__std,0.0
component_64__radius__mean__std,0.0
component_64__radius__mean__min,0.0
component_64__radius__mean__max,0.0
component_64__radius__mean__count,0.0
component_64__radius__sd__mean,0.0
component_64__radius__sd__std,0.0
component_64__radius__sd__min,0.0
component_64__radius__min__max,0.0
component_64__radius__median__mean,0.0
component_64__radius__median__std,0.0
component_64__radius__median__min,0.0
component_64__radius__median__max,0.0
component_64__radius__median__count,0.0
component_64__radius__min__mean,0.0
component_64__radius__min__std,0.0
component_64__radius__min__min,0.0
component_64__radius__sd__count,0.0
component_64__curvature__mean__count,0.0
component_64__curvature__sd__mean,0.0
component_64__curvature__sd__std,0.0
component_64__curvature__sd__min,0.0
component_64__curvature__sd__max,0.0
component_64__curvature__sd__count,0.0
component_64__curvature__median__mean,0.0
component_64__length__mean,0.0
component_64__curvature__median__min,0.0
component_64__curvature__median__max,0.0
component_64__curvature__median__count,0.0
component_64__curvature__min__mean,0.0
component_64__curvature__min__std,0.0
component_64__curvature__min__min,0.0
component_64__curvature__min__max,0.0
component_64__curvature__min__count,0.0
component_64__curvature__median__std,0.0
component_64__length__std,0.0
component_64__length__min,0.0
component_64__length__max,0.0
component_64__length__count,0.0
component_64__tortuosity__mean,0.0
component_64__tortuosity__std,0.0
component_64__tortuosity__min,0.0
component_64__tortuosity__max,0.0
component_64__curvature__mean__max,0.0
component_64__volume__mean,0.0
component_64__volume__std,0.0
component_64__volume__min,0.0
component_64__volume__max,0.0
component_64__volume__count,0.0
component_64__curvature__mean__mean,0.0
component_64__curvature__mean__std,0.0
component_64__curvature__mean__min,0.0
component_64__tortuosity__count,0.0
component_60__radius__q3__std,0.0
component_60__radius__q3__min,0.0
component_60__radius__q3__max,0.0
component_60__radius__q3__count,0.0
component_60__radius__max__mean,0.0
component_60__radius__max__std,0.0
component_60__radius__max__min,0.0
component_62__volume__mean,0.0
component_60__radius__max__count,0.0
component_60__length__mean,0.0
component_60__length__std,0.0
component_60__length__min,0.0
component_60__length__max,0.0
component_60__length__count,0.0
component_60__tortuosity__mean,0.0
component_60__tortuosity__std,0.0
component_60__radius__max__max,0.0
component_60__radius__sd__max,0.0
component_60__radius__sd__count,0.0
component_60__radius__median__mean,0.0
component_60__radius__median__std,0.0
component_60__radius__median__min,0.0
component_60__radius__median__max,0.0
component_60__radius__median__count,0.0
component_60__radius__q3__mean,0.0
component_60__radius__min__std,0.0
component_60__radius__min__min,0.0
component_60__radius__min__max,0.0
component_60__radius__min__count,0.0
component_60__radius__q1__mean,0.0
component_60__radius__q1__std,0.0
component_60__radius__q1__min,0.0
component_60__radius__q1__max,0.0
component_60__radius__min__mean,0.0
component_60__curvature__median__mean,0.0
component_60__curvature__median__std,0.0
component_60__curvature__median__min,0.0
component_60__curvature__median__max,0.0
component_60__curvature__median__count,0.0
component_60__curvature__min__mean,0.0
component_60__curvature__min__std,0.0
component_60__tortuosity__min,0.0
component_60__curvature__min__max,0.0
component_60__curvature__min__count,0.0
component_60__curvature__q1__mean,0.0
component_60__curvature__q1__std,0.0
component_60__curvature__q1__min,0.0
component_60__curvature__q1__max,0.0
component_60__curvature__q1__count,0.0
component_60__curvature__q3__mean,0.0
component_60__curvature__min__min,0.0
component_60__tortuosity__max,0.0
component_60__tortuosity__count,0.0
component_60__volume__mean,0.0
component_60__volume__std,0.0
component_60__volume__min,0.0
component_60__volume__max,0.0
component_60__volume__count,0.0
component_60__curvature__sd__count,0.0
component_60__curvature__mean__std,0.0
component_60__curvature__mean__min,0.0
component_60__curvature__mean__max,0.0
component_60__curvature__mean__count,0.0
component_60__curvature__sd__mean,0.0
component_60__curvature__sd__std,0.0
component_60__curvature__sd__min,0.0
component_60__curvature__sd__max,0.0
component_60__curvature__mean__mean,0.0
component_59__length__count,0.0
component_59__tortuosity__mean,0.0
component_59__tortuosity__std,0.0
component_59__tortuosity__min,0.0
component_59__tortuosity__max,0.0
component_59__tortuosity__count,0.0
component_59__volume__mean,0.0
component_60__radius__sd__min,0.0
component_59__volume__max,0.0
component_59__volume__count,0.0
component_59__curvature__mean__mean,0.0
component_59__curvature__mean__std,0.0
component_59__curvature__mean__min,0.0
component_59__curvature__mean__max,0.0
component_59__curvature__mean__count,0.0
component_59__curvature__sd__mean,0.0
component_59__volume__min,0.0
component_59__radius__q1__min,0.0
component_59__radius__q1__max,0.0
component_59__radius__q1__count,0.0
component_59__radius__q3__mean,0.0
component_59__radius__q3__std,0.0
component_59__radius__q3__min,0.0
component_59__radius__q3__max,0.0
component_59__length__max,0.0
component_59__radius__max__mean,0.0
component_59__radius__max__std,0.0
component_59__radius__max__min,0.0
component_59__radius__max__max,0.0
component_59__radius__max__count,0.0
component_59__length__mean,0.0
component_59__length__std,0.0
component_59__length__min,0.0
component_59__radius__q3__count,0.0
component_59__curvature__q3__std,0.0
component_59__curvature__q3__min,0.0
component_59__curvature__q3__max,0.0
component_59__curvature__q3__count,0.0
component_59__curvature__max__mean,0.0
component_59__curvature__max__std,0.0
component_59__curvature__max__min,0.0
component_59__curvature__sd__std,0.0
component_59__curvature__max__count,0.0
component_60__radius__mean__mean,0.0
component_60__radius__mean__std,0.0
component_60__radius__mean__min,0.0
component_60__radius__mean__max,0.0
component_60__radius__mean__count,0.0
component_60__radius__sd__mean,0.0
component_60__radius__sd__std,0.0
component_59__curvature__max__max,0.0
component_59__curvature__sd__min,0.0
component_59__curvature__sd__max,0.0
component_59__curvature__sd__count,0.0
component_59__curvature__median__mean,0.0
component_59__curvature__median__std,0.0
component_59__curvature__median__min,0.0
component_59__curvature__median__max,0.0
component_59__curvature__median__count,0.0
component_59__curvature__q3__mean,0.0
component_59__curvature__min__std,0.0
component_59__curvature__min__min,0.0
component_59__curvature__min__max,0.0
component_59__curvature__min__count,0.0
component_59__curvature__q1__std,0.0
component_59__curvature__q1__min,0.0
component_59__curvature__q1__max,0.0
component_59__curvature__q1__count,0.0
component_59__curvature__min__mean,0.0
component_61__curvature__max__mean,0.0
component_61__curvature__max__std,0.0
component_61__curvature__max__min,0.0
component_61__curvature__max__max,0.0
component_61__curvature__max__count,0.0
component_62__radius__mean__mean,0.0
component_62__radius__mean__std,0.0
component_60__curvature__q3__std,0.0
component_62__radius__mean__max,0.0
component_62__radius__mean__count,0.0
component_62__radius__sd__mean,0.0
component_62__radius__sd__std,0.0
component_62__radius__sd__min,0.0
component_62__radius__sd__max,0.0
component_62__radius__sd__count,0.0
component_62__radius__median__mean,0.0
component_62__radius__mean__min,0.0
component_61__curvature__median__max,0.0
component_61__curvature__median__count,0.0
component_61__curvature__min__mean,0.0
component_61__curvature__min__std,0.0
component_61__curvature__min__min,0.0
component_61__curvature__min__max,0.0
component_61__curvature__min__count,0.0
component_61__curvature__q3__count,0.0
component_61__curvature__q1__std,0.0
component_61__curvature__q1__min,0.0
component_61__curvature__q1__max,0.0
component_61__curvature__q1__count,0.0
component_61__curvature__q3__mean,0.0
component_61__curvature__q3__std,0.0
component_61__curvature__q3__min,0.0
component_61__curvature__q3__max,0.0
component_61__curvature__q1__mean,0.0
component_62__radius__q3__count,0.0
component_62__radius__max__mean,0.0
component_62__radius__max__std,0.0
component_62__radius__max__min,0.0
component_62__radius__max__max,0.0
component_62__radius__max__count,0.0
component_62__length__mean,0.0
component_62__radius__median__std,0.0
component_62__length__min,0.0
component_62__length__max,0.0
component_62__length__count,0.0
component_62__tortuosity__mean,0.0
component_62__tortuosity__std,0.0
component_62__tortuosity__min,0.0
component_62__tortuosity__max,0.0
component_62__tortuosity__count,0.0
component_62__length__std,0.0
component_62__radius__median__min,0.0
component_62__radius__median__max,0.0
component_62__radius__median__count,0.0
component_62__radius__min__mean,0.0
component_62__radius__min__std,0.0
component_62__radius__min__min,0.0
component_62__radius__min__max,0.0
component_62__radius__q3__max,0.0
component_62__radius__q1__mean,0.0
component_62__radius__q1__std,0.0
component_62__radius__q1__min,0.0
component_62__radius__q1__max,0.0
component_62__radius__q1__count,0.0
component_62__radius__q3__mean,0.0
component_62__radius__q3__std,0.0
component_62__radius__q3__min,0.0
component_62__radius__min__count,0.0
component_61__radius__sd__count,0.0
component_61__radius__median__mean,0.0
component_61__radius__median__std,0.0
component_61__radius__median__min,0.0
component_61__radius__median__count,0.0
component_61__radius__min__mean,0.0
component_61__radius__min__std,0.0
component_61__curvature__median__min,0.0
component_61__radius__min__max,0.0
